Entrez_ID	DiseaseName	Disease_MeSHorOMIM_ID
5896	Severe Combined Immunodeficiency, Autosomal Recessive, T Cell-Negative, B Cell-Negative, NK Cell-Positive	MESH:C563311
5897	Arthritis, Experimental	MESH:D001169
5897	Combined Cellular And Humoral Immune Defects With Granulomas	MESH:C567115
5897	Non-alcoholic Fatty Liver Disease	MESH:D065626
5897	Reticuloendotheliosis, familial, with eosinophilia	MESH:C538564
5897	Severe Combined Immunodeficiency, Autosomal Recessive, T Cell-Negative, B Cell-Negative, NK Cell-Positive	MESH:C563311
10743	Anxiety Disorders	MESH:D001008
10743	Autism Spectrum Disorder	MESH:D000067877
10743	Craniofacial Abnormalities	MESH:D019465
10743	Dyssomnias	MESH:D020920
10743	Growth Disorders	MESH:D006130
10743	Intellectual Disability	MESH:D008607
10743	Melanoma	MESH:D008545
10743	Neurobehavioral Manifestations	MESH:D019954
10743	Obesity	MESH:D009765
10743	Potocki-Lupski syndrome	MESH:C538355
10743	Psychomotor Agitation	MESH:D011595
10743	Smith-Magenis Syndrome	MESH:D058496
10928	Hypertension	MESH:D006973
10928	Myocardial Ischemia	MESH:D017202
10928	Prostatic Neoplasms	MESH:D011471
5900	Intellectual Disability	MESH:D008607
9649	Urinary Bladder Neoplasms	MESH:D001749
22913	Amphetamine-Related Disorders	MESH:D019969
138046	Breast Neoplasms	MESH:D001943
10267	Liver Cirrhosis, Experimental	MESH:D008106
10266	Adenocarcinoma	MESH:D000230
10266	Lung Neoplasms	MESH:D008175
10266	Respiratory Distress Syndrome, Adult	MESH:D012128
10266	Weight Gain	MESH:D015430
5901	Carcinoma	MESH:D002277
5901	HIV Infections	MESH:D015658
5901	Keloid	MESH:D007627
5901	Mammary Neoplasms, Animal	MESH:D015674
5901	Mammary Neoplasms, Experimental	MESH:D008325
5901	Osteoarthritis	MESH:D010003
5902	HIV Infections	MESH:D015658
5902	Kidney Neoplasms	MESH:D007680
57610	Disease Progression	MESH:D018450
57610	Stomach Neoplasms	MESH:D013274
5903	ENCEPHALOPATHY, ACUTE, INFECTION-INDUCED, SUSCEPTIBILITY TO, 3	OMIM:608033
5903	Granuloma, Plasma Cell	MESH:D006104
5905	Lymphoma, Large B-Cell, Diffuse	MESH:D016403
5909	Disease Progression	MESH:D018450
5909	Leukemia, Promyelocytic, Acute	MESH:D015473
5909	Melanoma	MESH:D008545
5909	Pancreatic Neoplasms	MESH:D010190
5909	Thyroid Neoplasms	MESH:D013964
5911	Arthritis, Rheumatoid	MESH:D001172
10411	Acute Kidney Injury	MESH:D058186
10411	Pulmonary Disease, Chronic Obstructive	MESH:D029424
10411	Rickettsia Infections	MESH:D012282
10411	Tick-Borne Diseases	MESH:D017282
9771	Amphetamine-Related Disorders	MESH:D019969
5913	Autoimmune Diseases	MESH:D001327
5913	Muscular Diseases	MESH:D009135
5913	Pena Shokeir syndrome, type 1	MESH:C536647
5914	Breast Neoplasms	MESH:D001943
5914	Carcinoma, Hepatocellular	MESH:D006528
5914	Fibroadenoma	MESH:D018226
5914	Leukemia, Promyelocytic, Acute	MESH:D015473
5914	Neoplasms, Second Primary	MESH:D016609
5914	Phyllodes Tumor	MESH:D003557
5914	Sciatic Neuropathy	MESH:D020426
5915	Adenocarcinoma	MESH:D000230
5915	Breast Neoplasms	MESH:D001943
5915	Carcinoma, Squamous Cell	MESH:D002294
5915	Endometriosis	MESH:D004715
5915	Head and Neck Neoplasms	MESH:D006258
5915	Lung Neoplasms	MESH:D008175
5915	Sciatic Neuropathy	MESH:D020426
5915	Stomach Neoplasms	MESH:D013274
5915	Uterine Cervical Neoplasms	MESH:D002583
5916	Cardiotoxicity	MESH:D066126
5916	Cleft Palate	MESH:D002972
5916	Heart Diseases	MESH:D006331
5916	Musculoskeletal Abnormalities	MESH:D009139
5918	Liver Cirrhosis, Experimental	MESH:D008106
5918	Stomach Neoplasms	MESH:D013274
5919	Glucose Intolerance	MESH:D018149
57038	Pontocerebellar Hypoplasia Type 6	MESH:C548074
5921	Adenocarcinoma of lung	MESH:C538231
5921	Arteriovenous Malformations	MESH:D001165
5921	Capillary Malformation-Arteriovenous Malformation	MESH:C564254
5921	Carcinoma	MESH:D002277
5921	Carcinoma, Basal Cell	MESH:D002280
5921	Carcinoma, Squamous Cell	MESH:D002294
5921	Mammary Neoplasms, Animal	MESH:D015674
5921	Mammary Neoplasms, Experimental	MESH:D008325
5921	Port-Wine Stain	MESH:D019339
5921	Sturge-Weber Syndrome	MESH:D013341
5922	Melanoma	MESH:D008545
8437	Kidney Diseases	MESH:D007674
51655	Prostatic Neoplasms	MESH:D011471
153020	Arthritis, Juvenile	MESH:D001171
5923	Dyskinesia, Drug-Induced	MESH:D004409
5923	Myopia	MESH:D009216
5923	Refractive Errors	MESH:D012030
5924	Carcinoma	MESH:D002277
5924	Mammary Neoplasms, Animal	MESH:D015674
5924	Mammary Neoplasms, Experimental	MESH:D008325
10125	Arthritis, Rheumatoid	MESH:D001172
10125	Endometriosis	MESH:D004715
10125	Leukemia, Myeloid, Acute	MESH:D015470
10125	Lupus Erythematosus, Systemic	MESH:D008180
25780	Lupus Erythematosus, Systemic	MESH:D008180
91608	Polycystic Ovary Syndrome	MESH:D011085
387496	Endometriosis	MESH:D004715
11186	Adenocarcinoma	MESH:D000230
11186	Carcinoma, Non-Small-Cell Lung	MESH:D002289
11186	Cardiomyopathy, Hypertrophic	MESH:D002312
11186	Inflammatory Bowel Diseases	MESH:D015212
11186	Lung Neoplasms	MESH:D008175
11186	Mammary Neoplasms, Animal	MESH:D015674
11186	Medulloblastoma	MESH:D008527
11186	Mesothelioma	MESH:D008654
11186	Micronuclei, Chromosome-Defective	MESH:D048629
11186	Schistosomiasis	MESH:D012552
11186	Urinary Bladder Diseases	MESH:D001745
11186	Urinary Bladder Neoplasms	MESH:D001749
9770	Lymphatic Metastasis	MESH:D008207
9770	Nasopharyngeal Neoplasms	MESH:D009303
83937	Liver Cirrhosis, Experimental	MESH:D008106
83593	Kidney Neoplasms	MESH:D007680
83593	Neuroblastoma	MESH:D009447
11228	Small Cell Lung Carcinoma	MESH:D055752
498659	Colonic Neoplasms	MESH:D003110
30062	Anophthalmos	MESH:D000853
30062	Craniofacial Abnormalities	MESH:D019465
30062	Melanoma	MESH:D008545
30062	Microphthalmia, Isolated 3	MESH:C567025
84839	Cone-Rod Dystrophy 11	MESH:C563671
84839	Retinal Degeneration	MESH:D012162
84839	Spinal muscular atrophy, Jerash type	MESH:C535715
5925	Adrenal Gland Neoplasms	MESH:D000310
5925	Adrenocortical Carcinoma	MESH:D018268
5925	Brain Ischemia	MESH:D002545
5925	Breast Neoplasms	MESH:D001943
5925	Carcinoma	MESH:D002277
5925	Carcinoma, Basal Cell	MESH:D002280
5925	Carcinoma, Hepatocellular	MESH:D006528
5925	Carcinoma, Non-Small-Cell Lung	MESH:D002289
5925	Carcinoma, Small Cell	MESH:D018288
5925	Esophageal Squamous Cell Carcinoma	MESH:C562729
5925	Liver Neoplasms, Experimental	MESH:D008114
5925	Mammary Neoplasms, Animal	MESH:D015674
5925	Mammary Neoplasms, Experimental	MESH:D008325
5925	Neoplasm Metastasis	MESH:D009362
5925	Neoplasms, Experimental	MESH:D009374
5925	Osteosarcoma	MESH:D012516
5925	Pancreatic Neoplasms	MESH:D010190
5925	Precursor Cell Lymphoblastic Leukemia-Lymphoma	MESH:D054198
5925	Retinoblastoma	MESH:D012175
5925	Sezary Syndrome	MESH:D012751
5925	Small Cell Lung Carcinoma	MESH:D055752
5925	Stevens-Johnson Syndrome	MESH:D013262
5925	Urinary Bladder Neoplasms	MESH:D001749
9821	Breast Neoplasms	MESH:D001943
9821	Schizophrenia	MESH:D012559
5932	Microcephaly with Mental Retardation and Digital Anomalies	MESH:C567101
5932	Seckel syndrome 2	MESH:C537534
10616	Cardiomegaly	MESH:D006332
54715	Autistic Disorder	MESH:D001321
54715	Seizures	MESH:D012640
23543	Carcinoma, Adenoid Cystic	MESH:D003528
23543	Salivary Gland Neoplasms	MESH:D012468
5934	Leukemia, Lymphocytic, Chronic, B-Cell	MESH:D015451
5934	Liver Cirrhosis, Experimental	MESH:D008106
5934	Ovarian Neoplasms	MESH:D010051
8241	TARP syndrome	MESH:C536942
84991	Spinocerebellar Ataxias	MESH:D020754
282996	Cardiomyopathy, Dilated, 1DD	MESH:C567725
55131	Alopecia, Neurologic Defects, and Endocrinopathy Syndrome	MESH:C567425
5935	Breast Neoplasms	MESH:D001943
5935	Liver Cirrhosis, Experimental	MESH:D008106
54502	Arthritis, Juvenile	MESH:D001171
10179	Carcinoma, Non-Small-Cell Lung	MESH:D002289
9939	Absent radii and thrombocytopenia	MESH:C536940
27316	Orofaciodigital syndrome, Shashi type	MESH:C537135
19657	Adenoma	MESH:D000236
19657	Carcinoma, Hepatocellular	MESH:D006528
19657	Liver Neoplasms, Experimental	MESH:D008114
5940	Spermatogenic Failure, Nonobstructive, Y-Linked	MESH:C564030
5947	Carcinoma	MESH:D002277
5947	Drug-Induced Liver Injury	MESH:D056486
5947	Mammary Neoplasms, Animal	MESH:D015674
5947	Mammary Neoplasms, Experimental	MESH:D008325
5947	Stomach Neoplasms	MESH:D013274
5949	Autoimmune Diseases	MESH:D001327
5949	Retinitis Pigmentosa	MESH:D012174
5949	Uveitis	MESH:D014605
5950	Abortion, Spontaneous	MESH:D000022
5950	Carcinoma	MESH:D002277
5950	Heart Failure	MESH:D006333
5950	Keratomalacia	MESH:C536156
5950	Kidney Diseases	MESH:D007674
5950	Liver Diseases, Alcoholic	MESH:D008108
5950	Mammary Neoplasms, Animal	MESH:D015674
5950	Mammary Neoplasms, Experimental	MESH:D008325
5950	Necrosis	MESH:D009336
5950	Polycystic Ovary Syndrome	MESH:D011085
5950	Stomach Neoplasms	MESH:D013274
5950	Vitamin A Deficiency	MESH:D014802
3516	Arthritis, Rheumatoid	MESH:D001172
3516	Endometriosis	MESH:D004715
9978	Stevens-Johnson Syndrome	MESH:D013262
1827	Arthritis, Rheumatoid	MESH:D001172
1827	Craniofacial Abnormalities	MESH:D019465
1827	Down Syndrome	MESH:D004314
1827	Heart Defects, Congenital	MESH:D006330
1827	Huntington Disease	MESH:D006816
55213	Alcoholism	MESH:D000437
5954	Carcinoma	MESH:D002277
5954	Liver Cirrhosis, Experimental	MESH:D008106
5954	Mammary Neoplasms, Animal	MESH:D015674
5954	Mammary Neoplasms, Experimental	MESH:D008325
5955	Liver Cirrhosis, Experimental	MESH:D008106
57333	Osteoarthritis	MESH:D010003
23186	Colonic Neoplasms	MESH:D003110
92241	Liver Cirrhosis, Experimental	MESH:D008106
343035	Leber Congenital Amaurosis 12	MESH:C565697
31826	Parkinson Disease	MESH:D010300
157506	Craniofacial Abnormalities	MESH:D019465
157506	Fetal Death	MESH:D005313
157506	Liver Cirrhosis, Experimental	MESH:D008106
145226	Leber Congenital Amaurosis 13	MESH:C567197
145226	Retinal Degeneration	MESH:D012162
145226	Retinal Dystrophies	MESH:D058499
145226	Retinitis Pigmentosa	MESH:D012174
112724	Drug-Induced Liver Injury	MESH:D056486
112724	Liver Cirrhosis, Experimental	MESH:D008106
112724	Necrosis	MESH:D009336
107460	Liver Cirrhosis, Experimental	MESH:D008106
100305177	Liver Cirrhosis, Experimental	MESH:D008106
5959	Fundus Albipunctatus	MESH:C562733
5959	Myopia	MESH:D009216
39054	Seizures	MESH:D012640
5962	Cholestasis	MESH:D002779
5962	Deafness, Autosomal Recessive, 24	MESH:C567027
9985	Melanoma	MESH:D008545
9985	Prostatic Neoplasms	MESH:D011471
8434	Carcinoma, Non-Small-Cell Lung	MESH:D002289
8434	Colonic Neoplasms	MESH:D003110
8434	Glioblastoma	MESH:D005909
8434	Liver Cirrhosis, Experimental	MESH:D008106
8434	Neoplasm Invasiveness	MESH:D009361
8434	Neoplasm Metastasis	MESH:D009362
5965	Breast Neoplasms	MESH:D001943
9401	Craniosynostosis radial aplasia syndrome	MESH:C536788
9401	Rapadilino syndrome	MESH:C535288
9401	Rothmund-Thomson Syndrome	MESH:D011038
65055	Spastic Paraplegia 31, Autosomal Dominant	MESH:C565210
221035	Autistic Disorder	MESH:D001321
7905	Cholestasis	MESH:D002779
7905	Drug-Induced Liver Injury	MESH:D056486
7905	Liver Cirrhosis, Experimental	MESH:D008106
19692	Stomach Neoplasms	MESH:D013274
83998	Stomach Neoplasms	MESH:D013274
5966	Arthritis, Rheumatoid	MESH:D001172
5966	Heat Stroke	MESH:D018883
5966	Hodgkin Disease	MESH:D006689
5966	Memory Disorders	MESH:D008569
5966	Psoriasis	MESH:D011565
5970	Amphetamine-Related Disorders	MESH:D019969
5970	Barrett Esophagus	MESH:D001471
5970	Brain Ischemia	MESH:D002545
5970	Brain Neoplasms	MESH:D001932
5970	Breast Neoplasms	MESH:D001943
5970	Carcinoma, Renal Cell	MESH:D002292
5970	Cell Transformation, Neoplastic	MESH:D002471
5970	Cholestasis	MESH:D002779
5970	Colitis	MESH:D003092
5970	Colitis, Ulcerative	MESH:D003093
5970	Colonic Neoplasms	MESH:D003110
5970	Cystitis	MESH:D003556
5970	Diabetes Mellitus, Experimental	MESH:D003921
5970	Diabetes Mellitus, Type 2	MESH:D003924
5970	Diabetic Angiopathies	MESH:D003925
5970	Diabetic Nephropathies	MESH:D003928
5970	Heat Stroke	MESH:D018883
5970	Hypertension	MESH:D006973
5970	Kidney Failure, Chronic	MESH:D007676
5970	Liver Cirrhosis, Alcoholic	MESH:D008104
5970	Liver Cirrhosis, Experimental	MESH:D008106
5970	Neoplasm Invasiveness	MESH:D009361
5970	Neoplasms, Experimental	MESH:D009374
5970	Reperfusion Injury	MESH:D015427
5970	Skin Neoplasms	MESH:D012878
5971	Heat Stroke	MESH:D018883
768211	Liver Cirrhosis, Experimental	MESH:D008106
5649	Alzheimer Disease	MESH:D000544
5649	Autism Spectrum Disorder	MESH:D000067877
5649	Autistic Disorder	MESH:D001321
5649	Bipolar Disorder	MESH:D001714
5649	Depressive Disorder	MESH:D003866
5649	Depressive Disorder, Major	MESH:D003865
5649	EPILEPSY, FAMILIAL TEMPORAL LOBE, 1	OMIM:600512
5649	Norman Roberts lissencephaly syndrome	MESH:C537848
5649	Schizophrenia	MESH:D012559
5972	Albuminuria	MESH:D000419
5972	Allanson Pantzar McLeod syndrome	MESH:C537048
5972	Anemia	MESH:D000740
5972	Azotemia	MESH:D053099
5972	Bartter Syndrome	MESH:D001477
5972	Cardiomegaly	MESH:D006332
5972	Diabetes Mellitus, Experimental	MESH:D003921
5972	Drug-Related Side Effects and Adverse Reactions	MESH:D064420
5972	Fetal Growth Retardation	MESH:D005317
5972	Fibrosis	MESH:D005355
5972	Heart Failure	MESH:D006333
5972	Hemorrhage	MESH:D006470
5972	Hypertension	MESH:D006973
5972	Hypertension, Malignant	MESH:D006974
5972	Hypertrophy, Left Ventricular	MESH:D017379
5972	Hyperuricemic Nephropathy, Familial Juvenile 2	MESH:C567760
5972	Hypotension	MESH:D007022
5972	Ischemia	MESH:D007511
5972	Kidney Diseases	MESH:D007674
5972	Liddle Syndrome	MESH:D056929
5972	Liver Cirrhosis	MESH:D008103
5972	Myocardial Infarction	MESH:D009203
5972	Nephrosis	MESH:D009401
5972	Osteoporosis	MESH:D010024
5972	Proteinuria	MESH:D011507
5972	Psoriasis	MESH:D011565
5972	RENAL TUBULAR DYSGENESIS	OMIM:267430
5972	Substance Withdrawal Syndrome	MESH:D013375
19702	Albuminuria	MESH:D000419
19702	Cardiomegaly	MESH:D006332
19702	Hypertension	MESH:D006973
19702	Hypertrophy, Left Ventricular	MESH:D017379
19702	Inflammation	MESH:D007249
5973	Cardiomyopathy, Dilated	MESH:D002311
9185	Breast Neoplasms	MESH:D001943
473	Arthritis, Juvenile	MESH:D001171
5978	Seizures	MESH:D012640
5978	Wilms Tumor	MESH:D009396
5979	Amyloidosis, Familial	MESH:D028226
5979	Burkitt Lymphoma	MESH:D002051
5979	Carcinoma, Medullary	MESH:D018276
5979	Colorectal Neoplasms	MESH:D015179
5979	Congenital central hypoventilation syndrome	MESH:C536209
5979	Familial medullary thyroid carcinoma	MESH:C536911
5979	Hereditary renal agenesis	MESH:C536482
5979	Hirschsprung Disease	MESH:D006627
5979	Multiple Endocrine Neoplasia	MESH:D009377
5979	Multiple Endocrine Neoplasia Type 2a	MESH:D018813
5979	Multiple Endocrine Neoplasia Type 2b	MESH:D018814
5979	Pheochromocytoma	MESH:D010673
5979	Status Epilepticus	MESH:D013226
5979	Thyroid cancer, medullary	MESH:C536914
5979	Thyroid Neoplasms	MESH:D013964
53564	Parkinson Disease	MESH:D010300
56729	Diabetes Mellitus, Type 2	MESH:D003924
56729	Heart Failure	MESH:D006333
56729	Heroin Dependence	MESH:D006556
56729	Insulin Resistance	MESH:D007333
56729	Kidney Failure, Chronic	MESH:D007676
56729	Metabolic Syndrome X	MESH:D024821
56729	Renal Insufficiency, Chronic	MESH:D051436
57262	Hypertension, Pulmonary	MESH:D006976
57262	Silicosis	MESH:D012829
54463	Hereditary Sensory and Autonomic Neuropathies	MESH:D009477
54463	NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC, TYPE IIA	OMIM:201300
54463	Neuropathy, Hereditary Sensory And Autonomic, Type IIB	MESH:C567738
54884	Simpson-Golabi-Behmel syndrome	MESH:C537340
57455	Polycystic Ovary Syndrome	MESH:D011085
5981	Colonic Neoplasms	MESH:D003110
5981	Osteosarcoma	MESH:D012516
55312	Prostatic Neoplasms	MESH:D011471
5986	Weight Gain	MESH:D015430
91869	Congenital Disorder Of Glycosylation, Type In	MESH:C567437
64326	Autistic Disorder	MESH:D001321
55159	Testicular Germ Cell Tumor	MESH:C563236
5991	Arsenic Poisoning	MESH:D020261
5991	Skin Diseases	MESH:D012871
5993	Bare lymphocyte syndrome 2	MESH:C537079
222546	Melanoma	MESH:D008545
222546	Prostatic Neoplasms	MESH:D011471
8625	Bare lymphocyte syndrome 2	MESH:C537079
5994	Bare lymphocyte syndrome 2	MESH:C537079
28984	Myocardial Ischemia	MESH:D017202
362576	Liver Cirrhosis, Experimental	MESH:D008106
361834	Hepatomegaly	MESH:D006529
293656	Liver Cirrhosis, Experimental	MESH:D008106
315891	Liver Cirrhosis, Experimental	MESH:D008106
289084	Liver Cirrhosis, Experimental	MESH:D008106
363016	Liver Cirrhosis, Experimental	MESH:D008106
499797	Liver Cirrhosis, Experimental	MESH:D008106
500552	Liver Cirrhosis, Experimental	MESH:D008106
498107	Liver Cirrhosis, Experimental	MESH:D008106
296356	Liver Cirrhosis, Experimental	MESH:D008106
498789	Liver Cirrhosis, Experimental	MESH:D008106
301230	Hepatomegaly	MESH:D006529
500042	Liver Cirrhosis, Experimental	MESH:D008106
285704	Arthritis, Rheumatoid	MESH:D001172
9104	Drug-Induced Liver Injury	MESH:D056486
9104	Kidney Diseases	MESH:D007674
9104	Liver Cirrhosis	MESH:D008103
9104	Liver Cirrhosis, Experimental	MESH:D008106
9104	Liver Neoplasms, Experimental	MESH:D008114
5995	Retinitis Pigmentosa	MESH:D012174
5996	Arsenic Poisoning	MESH:D020261
5996	Dermatitis, Allergic Contact	MESH:D017449
5996	Osteosarcoma	MESH:D012516
5996	Skin Diseases	MESH:D012871
6001	Liver Cirrhosis, Experimental	MESH:D008106
6002	Schizophrenia	MESH:D012559
26575	Amphetamine-Related Disorders	MESH:D019969
5997	Breast Neoplasms	MESH:D001943
5997	Hypertension	MESH:D006973
5997	Leukemia, Myeloid, Acute	MESH:D015470
5997	Liver Cirrhosis, Experimental	MESH:D008106
5997	Parkinson Disease, Secondary	MESH:D010302
5997	Stomach Neoplasms	MESH:D013274
5998	Liver Cirrhosis, Experimental	MESH:D008106
5999	Endometriosis	MESH:D004715
8490	Hypertension	MESH:D006973
8490	Hypertension, Essential	MESH:C562386
8490	Liver Cirrhosis, Experimental	MESH:D008106
6000	Intellectual Disability	MESH:D008607
8787	Dyskinesia, Drug-Induced	MESH:D004409
8787	Prolonged Electroretinal Response Suppression	MESH:C564243
8787	Psychoses, Substance-Induced	MESH:D011605
8787	Schizophrenia	MESH:D012559
388531	Prolonged Electroretinal Response Suppression	MESH:C564243
6005	Rh-Null, Regulator Type	MESH:C564833
25807	Substance-Related Disorders	MESH:D019966
79651	Keratosis palmoplantaris with esophageal cancer	MESH:C536164
6006	Anemia, Hemolytic, Congenital	MESH:D000745
6007	Anemia, Hemolytic, Congenital	MESH:D000745
6009	Carcinoma, Non-Small-Cell Lung	MESH:D002289
6010	Fundus Albipunctatus	MESH:C562733
6010	Night blindness, congenital stationary	MESH:C536122
6010	Night Blindness, Congenital Stationary, Autosomal Dominant 1	MESH:C566474
6010	Retinal Degeneration	MESH:D012162
6010	Retinitis Pigmentosa	MESH:D012174
6010	Retinitis Pigmentosa 4	MESH:C566706
387	Abnormalities, Drug-Induced	MESH:D000014
387	Carcinoma	MESH:D002277
387	Disease Models, Animal	MESH:D004195
387	Hernias, Diaphragmatic, Congenital	MESH:D065630
387	Immunoblastic Lymphadenopathy	MESH:D007119
387	Lymphoma, T-Cell	MESH:D016399
387	Lymphoma, T-Cell, Cutaneous	MESH:D016410
387	Lymphoma, T-Cell, Peripheral	MESH:D016411
387	Neoplasm Invasiveness	MESH:D009361
387	Proteinuria	MESH:D011507
387	Stomach Neoplasms	MESH:D013274
387	Urinary Bladder Neoplasms	MESH:D001749
388	Scleroderma, Systemic	MESH:D012595
9886	Arthritis, Juvenile	MESH:D001171
23221	Peripheral Nervous System Diseases	MESH:D010523
389	Myocardial Ischemia	MESH:D017202
57381	Cardiomyopathies	MESH:D009202
57381	Colonic Neoplasms	MESH:D003110
23433	Liver Cirrhosis, Experimental	MESH:D008106
114822	Polycystic Ovary Syndrome	MESH:D011085
85415	Colorectal Neoplasms	MESH:D015179
26150	Breast Neoplasms	MESH:D001943
22999	Autistic Disorder	MESH:D001321
22999	Cone-Rod Dystrophy 7	MESH:C566350
22999	Neurodevelopmental Disorders	MESH:D065886
9699	Small Cell Lung Carcinoma	MESH:D055752
9610	Melanoma	MESH:D008545
54453	Macrocephaly, Alopecia, Cutis Laxa, and Scoliosis	MESH:C567770
79890	Osteitis Deformans	MESH:D010001
84864	Lung Neoplasms	MESH:D008175
8767	Colitis, Ulcerative	MESH:D003093
11035	Calcinosis	MESH:D002114
11035	Heart Valve Diseases	MESH:D006349
6016	Liver Cirrhosis, Experimental	MESH:D008106
6017	Bothnia Retinal Dystrophy	MESH:C564392
6017	Eye Diseases, Hereditary	MESH:D015785
6017	Fundus Albipunctatus	MESH:C562733
6017	Newfoundland Rod-Cone Dystrophy	MESH:C564391
51132	Prostatic Neoplasms	MESH:D011471
6013	Hypertrophy	MESH:D006984
6019	Prostatic Neoplasms	MESH:D011471
117579	Hyperplasia	MESH:D006965
117579	Myocardial Ischemia	MESH:D017202
151393	Liver Cirrhosis, Experimental	MESH:D008106
64777	Liver Cirrhosis, Experimental	MESH:D008106
6023	Anauxetic dysplasia	MESH:C538256
6023	Cartilage-hair hypoplasia	MESH:C535916
6023	Metaphyseal Dysplasia without Hypotrichosis	MESH:C563574
196475	Obesity	MESH:D009765
6037	Asthma	MESH:D001249
6037	Gram-Negative Bacterial Infections	MESH:D016905
6037	Gram-Positive Bacterial Infections	MESH:D016908
6038	Liver Cirrhosis, Experimental	MESH:D008106
6038	Prostatic Neoplasms	MESH:D011471
6039	Liver Diseases	MESH:D008107
6039	Neurotoxicity Syndromes	MESH:D020258
10535	Aicardi-Goutieres Syndrome 4	MESH:C563681
79621	Aicardi-Goutieres syndrome	MESH:C535607
84153	Aicardi-Goutieres Syndrome 3	MESH:C563683
6041	Liver Cirrhosis, Experimental	MESH:D008106
6041	PROSTATE CANCER, HEREDITARY, 1	OMIM:601518
6041	Prostatic Neoplasms	MESH:D011471
8635	Brain Diseases	MESH:D001927
8635	Graves Disease	MESH:D006111
8635	Leukoencephalopathy, Cystic, Without Megalencephaly	MESH:C567845
7844	Arthritis, Juvenile	MESH:D001171
55905	Psoriasis	MESH:D011565
27246	Breast Neoplasms	MESH:D001943
55819	Prostatic Neoplasms	MESH:D011471
84282	Growth Disorders	MESH:D006130
84282	Learning Disorders	MESH:D007859
11236	Carcinoma, Renal Cell	MESH:D002292
165918	Riddle Syndrome	MESH:C567453
81790	ATAXIA, SENSORY, 1, AUTOSOMAL DOMINANT	OMIM:608984
221687	Breast Neoplasms	MESH:D001943
221687	Colorectal Neoplasms	MESH:D015179
388591	Neoplasm Invasiveness	MESH:D009361
57674	Moyamoya disease 2	MESH:C536992
80196	Colonic Neoplasms	MESH:D003110
80352	Liver Cirrhosis, Experimental	MESH:D008106
54894	Cholangiocarcinoma	MESH:D018281
54894	Colorectal Neoplasms	MESH:D015179
54894	Endometrial Neoplasms	MESH:D016889
54894	Liver Diseases, Parasitic	MESH:D008109
54894	Stomach Neoplasms	MESH:D013274
6049	Esophageal Neoplasms	MESH:D004938
9025	Autistic Disorder	MESH:D001321
6051	Mammary Neoplasms, Experimental	MESH:D008325
4549	Deafness	MESH:D003638
4549	Muscular Diseases	MESH:D009135
4549	Tinnitus	MESH:D014012
100151683	Microcephalic osteodysplastic primordial dwarfism, type 1	MESH:C537577
100151683	Roifman syndrome	MESH:C535866
6091	Adenocarcinoma	MESH:D000230
6091	Autistic Disorder	MESH:D001321
6091	Lung Neoplasms	MESH:D008175
6092	Autistic Disorder	MESH:D001321
6092	Cholangiocarcinoma	MESH:D018281
6092	Liver Cirrhosis, Experimental	MESH:D008106
6092	Liver Diseases, Parasitic	MESH:D008109
6092	Vesicoureteral Reflux 2	MESH:C567053
64221	Autistic Disorder	MESH:D001321
64221	Gaze Palsy, Familial Horizontal, with Progressive Scoliosis	MESH:C564593
54538	Autistic Disorder	MESH:D001321
6093	Prenatal Injuries	MESH:D049188
9475	Prenatal Injuries	MESH:D049188
6094	Retinitis Pigmentosa	MESH:D012174
6094	Retinitis Pigmentosa 7	MESH:C564284
4920	Brachydactyly, Type B1	MESH:C566196
4920	Robinow syndrome, autosomal recessive	MESH:C535863
6095	Autistic Disorder	MESH:D001321
6095	Stomach Neoplasms	MESH:D013274
6096	Endometriosis	MESH:D004715
6097	Inflammation	MESH:D007249
6097	Sleep Disorders, Circadian Rhythm	MESH:D020178
6098	Adenocarcinoma of lung	MESH:C538231
6098	Carcinoma, Non-Small-Cell Lung	MESH:D002289
6098	Glioma	MESH:D005910
6098	Melanoma	MESH:D008545
6101	Retinitis pigmentosa 1	MESH:C538365
94137	OCCULT MACULAR DYSTROPHY	OMIM:613587
6102	Polycystic Ovary Syndrome	MESH:D011085
6102	Retinitis Pigmentosa 2	MESH:C567523
6100	Retinitis Pigmentosa 9	MESH:C566716
6117	Chloracne	MESH:D054506
6121	Amaurosis congenita of Leber, type 2	MESH:C536601
6121	Blindness	MESH:D001766
6121	Eye Diseases, Hereditary	MESH:D015785
6121	Leber Congenital Amaurosis	MESH:D057130
6121	Optic Atrophy, Hereditary, Leber	MESH:D029242
6121	Retinal Degeneration	MESH:D012162
6121	Retinal Dystrophies	MESH:D058499
6121	Retinitis Pigmentosa	MESH:D012174
6103	CONE-ROD DYSTROPHY, X-LINKED, 1	OMIM:304020
6103	Hearing Loss	MESH:D034381
6103	Macular Degeneration	MESH:D008268
6103	Respiratory Tract Infections	MESH:D012141
6103	Retinal Degeneration	MESH:D012162
6103	Retinal Dystrophies	MESH:D058499
6103	Retinitis Pigmentosa	MESH:D012174
6103	Retinitis Pigmentosa 3	MESH:C564520
6103	Retinitis Pigmentosa, X-Linked, And Sinorespiratory Infections, With Or Without Deafness	MESH:C567595
57096	Cone-Rod Dystrophy 13	MESH:C567698
57096	Leber Congenital Amaurosis	MESH:D057130
57096	Nystagmus, Pathologic	MESH:D009759
57096	Retinal Dystrophies	MESH:D058499
